2
142 80
1.70213	-1	1.22053	0.218704	0
1.72735	-1	1.22053	0.218704	0
1.75256	-1	1.22053	0.218704	0
1.77778	-1	1.22053	0.218704	0
-1.77778	-0.974684	0	0	0
-1.75256	-0.974684	0	0	0
-1.72735	-0.974684	0	0	0
-1.70213	-0.974684	0	0	0
-1.67691	-0.974684	0	0	0
-1.6517	-0.974684	0	0	0
-1.62648	-0.974684	0	0	0
-1.60126	-0.974684	0	0	0
-1.57605	-0.974684	0	0	0
-1.55083	-0.974684	0	0	0
-1.52561	-0.974684	-0.194867	0.229648	0
-1.5004	-0.974684	-0.118104	0.230242	0
-1.47518	-0.974684	-0.0711871	0.231398	0
-1.44996	-0.974684	-0.0349696	0.232616	0
-1.42475	-0.974684	-0.00480733	0.233819	0
-1.39953	-0.974684	0.0213177	0.234987	0
-1.37431	-0.974684	0.0445017	0.236111	0
-1.3491	-0.974684	0.0654207	0.237191	0.258719
-1.32388	-0.974684	0.0845269	0.238225	1
-1.29866	-0.974684	0.102141	0.239216	1
-1.27345	-0.974684	0.118501	0.240165	1
-1.24823	-0.974684	0.13379	0.241073	1
-1.22301	-0.974684	0.14815	0.241943	1
-1.1978	-0.974684	0.161697	0.242775	1
-1.17258	-0.974684	0.174526	0.243573	1
-1.14736	-0.974684	0.186715	0.244336	1
-1.12214	-0.974684	0.198331	0.245067	1
-1.09693	-0.974684	0.209431	0.245767	1
-1.07171	-0.974684	0.220063	0.246437	1
-1.04649	-0.974684	0.23027	0.247079	1
-1.02128	-0.974684	0.240088	0.247694	1
-0.996061	-0.974684	0.249552	0.248283	1
-0.970844	-0.974684	0.258688	0.248846	1
-0.945628	-0.974684	0.267525	0.249386	1
-0.920411	-0.974684	0.276083	0.249903	1
-0.895194	-0.974684	0.284386	0.250397	1
-0.869977	-0.974684	0.29245	0.25087	1
-0.844761	-0.974684	0.300294	0.251323	1
-0.819544	-0.974684	0.307934	0.251755	1
-0.794327	-0.974684	0.315382	0.252169	1
-0.76911	-0.974684	0.322653	0.252564	1
-0.743894	-0.974684	0.329759	0.252941	1
-0.718677	-0.974684	0.33671	0.253301	1
-0.69346	-0.974684	0.343517	0.253645	1
-0.668244	-0.974684	0.35019	0.253972	1
-0.643027	-0.974684	0.356737	0.254283	1
-0.61781	-0.974684	0.363167	0.254579	1
-0.592593	-0.974684	0.369487	0.254861	1
-0.567377	-0.974684	0.375705	0.255127	1
-0.54216	-0.974684	0.381827	0.25538	1
-0.516943	-0.974684	0.38786	0.255619	1
-0.491726	-0.974684	0.39381	0.255845	1
-0.46651	-0.974684	0.399682	0.256058	1
-0.441293	-0.974684	0.405483	0.256258	1
-0.416076	-0.974684	0.411217	0.256445	1
-0.390859	-0.974684	0.416889	0.25662	1
-0.365643	-0.974684	0.422504	0.256784	1
-0.340426	-0.974684	0.428067	0.256935	1
-0.315209	-0.974684	0.433581	0.257075	1
-0.289992	-0.974684	0.439051	0.257203	1
-0.264776	-0.974684	0.444481	0.25732	1
-0.239559	-0.974684	0.449875	0.257426	1
-0.214342	-0.974684	0.455236	0.257521	1
-0.189126	-0.974684	0.460569	0.257605	1
-0.163909	-0.974684	0.465877	0.257679	1
-0.138692	-0.974684	0.471163	0.257742	1
-0.113475	-0.974684	0.47643	0.257794	1
-0.0882586	-0.974684	0.481683	0.257835	1
-0.0630418	-0.974684	0.486925	0.257867	1
-0.0378251	-0.974684	0.492158	0.257887	1
-0.0126084	-0.974684	0.497387	0.257898	1
0.0126084	-0.974684	0.502613	0.257898	1
0.0378251	-0.974684	0.507842	0.257887	1
0.0630418	-0.974684	0.513075	0.257867	1
0.0882586	-0.974684	0.518317	0.257835	1
0.113475	-0.974684	0.52357	0.257794	1
0.138692	-0.974684	0.528837	0.257742	1
0.163909	-0.974684	0.534123	0.257679	1
0.189126	-0.974684	0.539431	0.257605	1
0.214342	-0.974684	0.544764	0.257521	1
0.239559	-0.974684	0.550125	0.257426	1
0.264776	-0.974684	0.555519	0.25732	1
0.289992	-0.974684	0.560949	0.257203	1
0.315209	-0.974684	0.566419	0.257075	1
0.340426	-0.974684	0.571933	0.256935	1
0.365643	-0.974684	0.577496	0.256784	1
0.390859	-0.974684	0.583111	0.25662	1
0.416076	-0.974684	0.588783	0.256445	1
0.441293	-0.974684	0.594517	0.256258	1
0.46651	-0.974684	0.600318	0.256058	1
0.491726	-0.974684	0.60619	0.255845	1
0.516943	-0.974684	0.61214	0.255619	1
0.54216	-0.974684	0.618173	0.25538	1
0.567377	-0.974684	0.624295	0.255127	1
0.592593	-0.974684	0.630513	0.254861	1
0.61781	-0.974684	0.636833	0.254579	1
0.643027	-0.974684	0.643263	0.254283	1
0.668244	-0.974684	0.64981	0.253972	1
0.69346	-0.974684	0.656483	0.253645	1
0.718677	-0.974684	0.66329	0.253301	1
0.743894	-0.974684	0.670241	0.252941	1
0.76911	-0.974684	0.677347	0.252564	1
0.794327	-0.974684	0.684618	0.252169	1
0.819544	-0.974684	0.692066	0.251755	1
0.844761	-0.974684	0.699706	0.251323	1
0.869977	-0.974684	0.70755	0.25087	1
0.895194	-0.974684	0.715614	0.250397	1
0.920411	-0.974684	0.723917	0.249903	1
0.945628	-0.974684	0.732475	0.249386	1
0.970844	-0.974684	0.741312	0.248846	1
0.996061	-0.974684	0.750448	0.248283	1
1.02128	-0.974684	0.759912	0.247694	1
1.04649	-0.974684	0.76973	0.247079	1
1.07171	-0.974684	0.779937	0.246437	1
1.09693	-0.974684	0.790569	0.245767	1
1.12214	-0.974684	0.801669	0.245067	1
1.14736	-0.974684	0.813285	0.244336	1
1.17258	-0.974684	0.825474	0.243573	1
1.1978	-0.974684	0.838303	0.242775	1
1.22301	-0.974684	0.85185	0.241943	1
1.24823	-0.974684	0.86621	0.241073	1
1.27345	-0.974684	0.881499	0.240165	1
1.29866	-0.974684	0.897859	0.239216	1
1.32388	-0.974684	0.915473	0.238225	1
1.3491	-0.974684	0.934579	0.237191	0.258719
1.37431	-0.974684	0.955498	0.236111	0
1.39953	-0.974684	0.978682	0.234987	0
1.42475	-0.974684	1.00481	0.233819	0
1.44996	-0.974684	1.03497	0.232616	0
1.47518	-0.974684	1.07119	0.231398	0
1.5004	-0.974684	1.1181	0.230242	0
1.52561	-0.974684	1.19487	0.229648	0
1.55083	-0.974684	0	0	0
1.57605	-0.974684	0	0	0
1.60126	-0.974684	0	0	0
1.62648	-0.974684	0	0	0
1.6517	-0.974684	0	0	0
1.67691	-0.974684	0	0	0
1.70213	-0.974684	0	0	0
1.72735	-0.974684	0	0	0
1.75256	-0.974684	0	0	0
1.77778	-0.974684	0	0	0
-1.77778	-0.949367	0	0	0
-1.75256	-0.949367	0	0	0
-1.72735	-0.949367	0	0	0
-1.70213	-0.949367	0	0	0
-1.67691	-0.949367	0	0	0
-1.6517	-0.949367	0	0	0
-1.62648	-0.949367	0	0	0
-1.60126	-0.949367	0	0	0
-1.57605	-0.949367	0	0	0
-1.55083	-0.949367	0	0	0
-1.52561	-0.949367	-0.179531	0.240202	0
-1.5004	-0.949367	-0.112003	0.240048	0
-1.47518	-0.949367	-0.0674655	0.240629	0
-1.44996	-0.949367	-0.0324268	0.2414	0
-1.42475	-0.949367	-0.00298161	0.242238	0
-1.39953	-0.949367	0.0226594	0.243095	0
-1.37431	-0.949367	0.0454958	0.24395	0
-1.3491	-0.949367	0.0661545	0.244792	0.685037
-1.32388	-0.949367	0.0850601	0.245615	1
-1.29866	-0.949367	0.102517	0.246415	1
-1.27345	-0.949367	0.118751	0.247191	1
-1.24823	-0.949367	0.133937	0.247941	1
-1.22301	-0.949367	0.148215	0.248666	1
-1.1978	-0.949367	0.161694	0.249365	1
-1.17258	-0.949367	0.174467	0.250038	1
-1.14736	-0.949367	0.18661	0.250687	1
-1.12214	-0.949367	0.198188	0.251311	1
-1.09693	-0.949367	0.209257	0.251912	1
-1.07171	-0.949367	0.219864	0.252489	1
-1.04649	-0.949367	0.23005	0.253044	1
-1.02128	-0.949367	0.239852	0.253577	1
-0.996061	-0.949367	0.249303	0.254089	1
-0.970844	-0.949367	0.258429	0.25458	1
-0.945628	-0.949367	0.267258	0.255052	1
-0.920411	-0.949367	0.275812	0.255504	1
-0.895194	-0.949367	0.284111	0.255938	1
-0.869977	-0.949367	0.292174	0.256354	1
-0.844761	-0.949367	0.300018	0.256753	1
-0.819544	-0.949367	0.307658	0.257135	1
-0.794327	-0.949367	0.315109	0.2575	1
-0.76911	-0.949367	0.322384	0.25785	1
-0.743894	-0.949367	0.329494	0.258184	1
-0.718677	-0.949367	0.33645	0.258504	1
-0.69346	-0.949367	0.343263	0.258809	1
-0.668244	-0.949367	0.349941	0.2591	1
-0.643027	-0.949367	0.356495	0.259377	1
-0.61781	-0.949367	0.362932	0.25964	1
-0.592593	-0.949367	0.36926	0.259891	1
-0.567377	-0.949367	0.375485	0.260129	1
-0.54216	-0.949367	0.381616	0.260355	1
-0.516943	-0.949367	0.387657	0.260569	1
-0.491726	-0.949367	0.393616	0.260771	1
-0.46651	-0.949367	0.399497	0.260961	1
-0.441293	-0.949367	0.405307	0.26114	1
-0.416076	-0.949367	0.411051	0.261308	1
-0.390859	-0.949367	0.416732	0.261465	1
-0.365643	-0.949367	0.422357	0.261611	1
-0.340426	-0.949367	0.427929	0.261747	1
-0.315209	-0.949367	0.433453	0.261872	1
-0.289992	-0.949367	0.438933	0.261988	1
-0.264776	-0.949367	0.444373	0.262093	1
-0.239559	-0.949367	0.449777	0.262188	1
-0.214342	-0.949367	0.455149	0.262273	1
-0.189126	-0.949367	0.460492	0.262349	1
-0.163909	-0.949367	0.46581	0.262415	1
-0.138692	-0.949367	0.471106	0.262471	1
-0.113475	-0.949367	0.476384	0.262518	1
-0.0882586	-0.949367	0.481647	0.262556	1
-0.0630418	-0.949367	0.486899	0.262584	1
-0.0378251	-0.949367	0.492143	0.262602	1
-0.0126084	-0.949367	0.497381	0.262612	1
0.0126084	-0.949367	0.502619	0.262612	1
0.0378251	-0.949367	0.507857	0.262602	1
0.0630418	-0.949367	0.513101	0.262584	1
0.0882586	-0.949367	0.518353	0.262556	1
0.113475	-0.949367	0.523616	0.262518	1
0.138692	-0.949367	0.528894	0.262471	1
0.163909	-0.949367	0.53419	0.262415	1
0.189126	-0.949367	0.539508	0.262349	1
0.214342	-0.949367	0.544851	0.262273	1
0.239559	-0.949367	0.550223	0.262188	1
0.264776	-0.949367	0.555627	0.262093	1
0.289992	-0.949367	0.561067	0.261988	1
0.315209	-0.949367	0.566547	0.261872	1
0.340426	-0.949367	0.572071	0.261747	1
0.365643	-0.949367	0.577643	0.261611	1
0.390859	-0.949367	0.583268	0.261465	1
0.416076	-0.949367	0.588949	0.261308	1
0.441293	-0.949367	0.594693	0.26114	1
0.46651	-0.949367	0.600503	0.260961	1
0.491726	-0.949367	0.606384	0.260771	1
0.516943	-0.949367	0.612343	0.260569	1
0.54216	-0.949367	0.618384	0.260355	1
0.567377	-0.949367	0.624515	0.260129	1
0.592593	-0.949367	0.63074	0.259891	1
0.61781	-0.949367	0.637068	0.25964	1
0.643027	-0.949367	0.643505	0.259377	1
0.668244	-0.949367	0.650059	0.2591	1
0.69346	-0.949367	0.656737	0.258809	1
0.718677	-0.949367	0.66355	0.258504	1
0.743894	-0.949367	0.670506	0.258184	1
0.76911	-0.949367	0.677616	0.25785	1
0.794327	-0.949367	0.684891	0.2575	1
0.819544	-0.949367	0.692342	0.257135	1
0.844761	-0.949367	0.699982	0.256753	1
0.869977	-0.949367	0.707826	0.256354	1
0.895194	-0.949367	0.715889	0.255938	1
0.920411	-0.949367	0.724188	0.255504	1
0.945628	-0.949367	0.732742	0.255052	1
0.970844	-0.949367	0.741571	0.25458	1
0.996061	-0.949367	0.750697	0.254089	1
1.02128	-0.949367	0.760148	0.253577	1
1.04649	-0.949367	0.76995	0.253044	1
1.07171	-0.949367	0.780136	0.252489	1
1.09693	-0.949367	0.790743	0.251912	1
1.12214	-0.949367	0.801812	0.251311	1
1.14736	-0.949367	0.81339	0.250687	1
1.17258	-0.949367	0.825533	0.250038	1
1.1978	-0.949367	0.838306	0.249365	1
1.22301	-0.949367	0.851785	0.248666	1
1.24823	-0.949367	0.866063	0.247941	1
1.27345	-0.949367	0.881249	0.247191	1
1.29866	-0.949367	0.897483	0.246415	1
1.32388	-0.949367	0.91494	0.245615	1
1.3491	-0.949367	0.933846	0.244792	0.685037
1.37431	-0.949367	0.954504	0.24395	0
1.39953	-0.949367	0.977341	0.243095	0
1.42475	-0.949367	1.00298	0.242238	0
1.44996	-0.949367	1.03243	0.2414	0
1.47518	-0.949367	1.06747	0.240629	0
1.5004	-0.949367	1.112	0.240048	0
1.52561	-0.949367	1.17953	0.240202	0
1.55083	-0.949367	0	0	0
1.57605	-0.949367	0	0	0
1.60126	-0.949367	0	0	0
1.62648	-0.949367	0	0	0
1.6517	-0.949367	0	0	0
1.67691	-0.949367	0	0	0
1.70213	-0.949367	0	0	0
1.72735	-0.949367	0	0	0
1.75256	-0.949367	0	0	0
1.77778	-0.949367	0	0	0
-1.77778	-0.924051	0	0	0
-1.75256	-0.924051	0	0	0
-1.72735	-0.924051	0	0	0
-1.70213	-0.924051	0	0	0
-1.67691	-0.924051	0	0	0
-1.6517	-0.924051	0	0	0
-1.62648	-0.924051	0	0	0
-1.60126	-0.924051	0	0	0
-1.57605	-0.924051	0	0	0
-1.55083	-0.924051	0	0	0
-1.52561	-0.924051	-0.168703	0.250475	0
-1.5004	-0.924051	-0.107106	0.249672	0
-1.47518	-0.924051	-0.0644511	0.249733	0
-1.44996	-0.924051	-0.0303903	0.250089	0
-1.42475	-0.924051	-0.00155219	0.25058	0
-1.39953	-0.924051	0.023675	0.251142	0
-1.37431	-0.924051	0.0462127	0.251739	0
-1.3491	-0.924051	0.0666475	0.252352	1
-1.32388	-0.924051	0.0853808	0.25297	1
-1.29866	-0.924051	0.102702	0.253585	1
-1.27345	-0.924051	0.118829	0.254193	1
-1.24823	-0.924051	0.133929	0.254789	1
-1.22301	-0.924051	0.148137	0.255372	1
-1.1978	-0.924051	0.161559	0.25594	1
-1.17258	-0.924051	0.174287	0.256492	1
-1.14736	-0.924051	0.186393	0.257028	1
-1.12214	-0.924051	0.197941	0.257548	1
-1.09693	-0.924051	0.208986	0.25805	1
-1.07171	-0.924051	0.219574	0.258536	1
-1.04649	-0.924051	0.229745	0.259005	1
-1.02128	-0.924051	0.239536	0.259457	1
-0.996061	-0.924051	0.248978	0.259894	1
-0.970844	-0.924051	0.258099	0.260314	1
-0.945628	-0.924051	0.266925	0.260718	1
-0.920411	-0.924051	0.275477	0.261108	1
-0.895194	-0.924051	0.283776	0.261482	1
-0.869977	-0.924051	0.291841	0.261842	1
-0.844761	-0.924051	0.299688	0.262187	1
-0.819544	-0.924051	0.307333	0.262519	1
-0.794327	-0.924051	0.314789	0.262837	1
-0.76911	-0.924051	0.322069	0.263141	1
-0.743894	-0.924051	0.329185	0.263433	1
-0.718677	-0.924051	0.336149	0.263712	1
-0.69346	-0.924051	0.342969	0.263979	1
-0.668244	-0.924051	0.349656	0.264234	1
-0.643027	-0.924051	0.356219	0.264477	1
-0.61781	-0.924051	0.362665	0.264709	1
-0.592593	-0.924051	0.369002	0.264929	1
-0.567377	-0.924051	0.375237	0.265139	1
-0.54216	-0.924051	0.381377	0.265338	1
-0.516943	-0.924051	0.387429	0.265526	1
-0.491726	-0.924051	0.393398	0.265705	1
-0.46651	-0.924051	0.39929	0.265873	1
-0.441293	-0.924051	0.405111	0.266031	1
-0.416076	-0.924051	0.410865	0.266179	1
-0.390859	-0.924051	0.416557	0.266318	1
-0.365643	-0.924051	0.422193	0.266448	1
-0.340426	-0.924051	0.427776	0.266568	1
-0.315209	-0.924051	0.433311	0.266679	1
-0.289992	-0.924051	0.438802	0.266781	1
-0.264776	-0.924051	0.444254	0.266875	1
-0.239559	-0.924051	0.449669	0.266959	1
-0.214342	-0.924051	0.455052	0.267035	1
-0.189126	-0.924051	0.460406	0.267102	1
-0.163909	-0.924051	0.465735	0.26716	1
-0.138692	-0.924051	0.471043	0.267211	1
-0.113475	-0.924051	0.476332	0.267252	1
-0.0882586	-0.924051	0.481607	0.267285	1
-0.0630418	-0.924051	0.48687	0.26731	1
-0.0378251	-0.924051	0.492126	0.267327	1
-0.0126084	-0.924051	0.497376	0.267335	1
0.0126084	-0.924051	0.502624	0.267335	1
0.0378251	-0.924051	0.507874	0.267327	1
0.0630418	-0.924051	0.51313	0.26731	1
0.0882586	-0.924051	0.518393	0.267285	1
0.113475	-0.924051	0.523668	0.267252	1
0.138692	-0.924051	0.528957	0.267211	1
0.163909	-0.924051	0.534265	0.26716	1
0.189126	-0.924051	0.539594	0.267102	1
0.214342	-0.924051	0.544948	0.267035	1
0.239559	-0.924051	0.550331	0.266959	1
0.264776	-0.924051	0.555746	0.266875	1
0.289992	-0.924051	0.561198	0.266781	1
0.315209	-0.924051	0.566689	0.266679	1
0.340426	-0.924051	0.572224	0.266568	1
0.365643	-0.924051	0.577807	0.266448	1
0.390859	-0.924051	0.583443	0.266318	1
0.416076	-0.924051	0.589135	0.266179	1
0.441293	-0.924051	0.594889	0.266031	1
0.46651	-0.924051	0.60071	0.265873	1
0.491726	-0.924051	0.606602	0.265705	1
0.516943	-0.924051	0.612571	0.265526	1
0.54216	-0.924051	0.618623	0.265338	1
0.567377	-0.924051	0.624763	0.265139	1
0.592593	-0.924051	0.630998	0.264929	1
0.61781	-0.924051	0.637335	0.264709	1
0.643027	-0.924051	0.643781	0.264477	1
0.668244	-0.924051	0.650344	0.264234	1
0.69346	-0.924051	0.657031	0.263979	1
0.718677	-0.924051	0.663851	0.263712	1
0.743894	-0.924051	0.670815	0.263433	1
0.76911	-0.924051	0.677931	0.263141	1
0.794327	-0.924051	0.685211	0.262837	1
0.819544	-0.924051	0.692667	0.262519	1
0.844761	-0.924051	0.700312	0.262187	1
0.869977	-0.924051	0.708159	0.261842	1
0.895194	-0.924051	0.716224	0.261482	1
0.920411	-0.924051	0.724523	0.261108	1
0.945628	-0.924051	0.733075	0.260718	1
0.970844	-0.924051	0.741901	0.260314	1
0.996061	-0.924051	0.751022	0.259894	1
1.02128	-0.924051	0.760464	0.259457	1
1.04649	-0.924051	0.770255	0.259005	1
1.07171	-0.924051	0.780426	0.258536	1
1.09693	-0.924051	0.791014	0.25805	1
1.12214	-0.924051	0.802059	0.257548	1
1.14736	-0.924051	0.813607	0.257028	1
1.17258	-0.924051	0.825713	0.256492	1
1.1978	-0.924051	0.838441	0.25594	1
1.22301	-0.924051	0.851863	0.255372	1
1.24823	-0.924051	0.866071	0.254789	1
1.27345	-0.924051	0.881171	0.254193	1
1.29866	-0.924051	0.897298	0.253585	1
1.32388	-0.924051	0.914619	0.25297	1
1.3491	-0.924051	0.933352	0.252352	1
1.37431	-0.924051	0.953787	0.251739	0
1.39953	-0.924051	0.976325	0.251142	0
1.42475	-0.924051	1.00155	0.25058	0
1.44996	-0.924051	1.03039	0.250089	0
1.47518	-0.924051	1.06445	0.249733	0
1.5004	-0.924051	1.10711	0.249672	0
1.52561	-0.924051	1.1687	0.250475	0
1.55083	-0.924051	0	0	0
1.57605	-0.924051	0	0	0
1.60126	-0.924051	0	0	0
1.62648	-0.924051	0	0	0
1.6517	-0.924051	0	0	0
1.67691	-0.924051	0	0	0
1.70213	-0.924051	0	0	0
1.72735	-0.924051	0	0	0
1.75256	-0.924051	0	0	0
1.77778	-0.924051	0	0	0
-1.77778	-0.898734	0	0	0
-1.75256	-0.898734	0	0	0
-1.72735	-0.898734	0	0	0
-1.70213	-0.898734	0	0	0
-1.67691	-0.898734	0	0	0
-1.6517	-0.898734	0	0	0
-1.62648	-0.898734	0	0	0
-1.60126	-0.898734	0	0	0
-1.57605	-0.898734	0	0	0
-1.55083	-0.898734	0	0	0
-1.52561	-0.898734	-0.160627	0.260552	0
-1.5004	-0.898734	-0.103206	0.259162	0
-1.47518	-0.898734	-0.0620626	0.258743	0
-1.44996	-0.898734	-0.0288159	0.258706	0
-1.42475	-0.898734	-0.000490903	0.258868	0
-1.39953	-0.898734	0.024384	0.259145	0
-1.37431	-0.898734	0.0466669	0.259492	0
-1.3491	-0.898734	0.0669108	0.259884	1
-1.32388	-0.898734	0.0854977	0.260302	1
-1.29866	-0.898734	0.102705	0.260737	1
-1.27345	-0.898734	0.118741	0.26118	1
-1.24823	-0.898734	0.13377	0.261625	1
-1.22301	-0.898734	0.14792	0.262069	1
-1.1978	-0.898734	0.161297	0.262509	1
-1.17258	-0.898734	0.173988	0.262942	1
-1.14736	-0.898734	0.186065	0.263368	1
-1.12214	-0.898734	0.197591	0.263784	1
-1.09693	-0.898734	0.208619	0.26419	1
-1.07171	-0.898734	0.219194	0.264585	1
-1.04649	-0.898734	0.229356	0.264969	1
-1.02128	-0.898734	0.239141	0.265342	1
-0.996061	-0.898734	0.248579	0.265703	1
-0.970844	-0.898734	0.257699	0.266053	1
-0.945628	-0.898734	0.266525	0.266391	1
-0.920411	-0.898734	0.27508	0.266718	1
-0.895194	-0.898734	0.283383	0.267033	1
-0.869977	-0.898734	0.291452	0.267337	1
-0.844761	-0.898734	0.299305	0.267629	1
-0.819544	-0.898734	0.306957	0.267911	1
-0.794327	-0.898734	0.314421	0.268182	1
-0.76911	-0.898734	0.321709	0.268442	1
-0.743894	-0.898734	0.328835	0.268691	1
-0.718677	-0.898734	0.335807	0.268931	1
-0.69346	-0.898734	0.342638	0.26916	1
-0.668244	-0.898734	0.349335	0.269379	1
-0.643027	-0.898734	0.355908	0.269588	1
-0.61781	-0.898734	0.362365	0.269788	1
-0.592593	-0.898734	0.368713	0.269979	1
-0.567377	-0.898734	0.37496	0.27016	1
-0.54216	-0.898734	0.381112	0.270332	1
-0.516943	-0.898734	0.387175	0.270496	1
-0.491726	-0.898734	0.393156	0.27065	1
-0.46651	-0.898734	0.39906	0.270796	1
-0.441293	-0.898734	0.404893	0.270934	1
-0.416076	-0.898734	0.410659	0.271063	1
-0.390859	-0.898734	0.416364	0.271184	1
-0.365643	-0.898734	0.422012	0.271297	1
-0.340426	-0.898734	0.427607	0.271402	1
-0.315209	-0.898734	0.433155	0.271498	1
-0.289992	-0.898734	0.438658	0.271588	1
